Date,Price_GRAE,Vol_GRAE,MACD_GRAE,RSI_GRAE,CCI_GRAE,ADX_GRAE,Price_SQPH,Vol_SQPH,MACD_SQPH,RSI_SQPH,CCI_SQPH,ADX_SQPH,Price_ACIF,Vol_ACIF,MACD_ACIF,RSI_ACIF,CCI_ACIF,ADX_ACIF
2012-09-26,170.5,594600.0,-4.171725889134251,39.69312513805889,-66.79117147708075,41.22,79.01,1010000.0,0.006550474617938562,43.80720713509299,-51.75487812480578,9.02,66.67,70980.0,1.0371931722373517,55.897490665242294,33.67014485096706,32.96
2012-09-27,167.8,403400.0,-4.295440927392718,36.84891222962065,-143.52059925093724,40.16,78.52,625670.0,-0.16219930633612023,42.21325088518024,-90.20966963238928,8.6,67.05,51030.0,1.0430325350132108,57.01966307780334,25.8042954611376,32.65
2012-09-30,166.3,364400.0,-4.463075889818697,35.33411933431735,-126.7983347855543,39.45,78.17,410380.0,-0.3204824759572631,41.063912775779215,-94.42532690984237,8.21,63.81,87460.0,0.7772595852220547,46.22076356488117,-73.69146005509613,32.36
2012-10-01,167.4,312800.0,-4.455803271892393,37.36748074610408,-57.17948717948752,36.89,77.69,495430.0,-0.47913188262958784,39.47648013118621,-116.14416719982954,7.86,64.38,49140.0,0.6056453415369987,48.083596804123474,-113.19246412042448,32.09
2012-10-02,167.3,468600.0,-4.407304174976986,37.25280005522211,-85.88166373755105,34.63,77.51,932840.0,-0.6123286327844824,38.86965767332005,-106.02948579647571,7.67,66.48,61840.0,0.6318091638175076,54.35648505413134,-14.947674066903726,30.38
2012-10-03,168.3,394000.0,-4.239308538647521,39.26029223734909,-68.92453951277469,32.85,77.21,918650.0,-0.7336385808228414,37.82602571608133,-111.5184820647424,7.5,65.43,42840.0,0.5613470967858092,51.036052110567425,-71.47609961348394,28.79
2012-10-04,168.3,383800.0,-4.059376817436146,39.26029223734909,-67.13573732043398,31.32,76.81,706920.0,-0.8522302656868135,36.421848079724775,-100.33407089244614,7.29,65.05,55860.0,0.4694312653873425,49.8492429317068,-77.34832203670072,27.31
2012-10-07,167.6,357000.0,-3.9279844225561646,38.26638834015708,-63.61565373037199,29.41,75.49,667340.0,-1.0407310983786857,32.176884631035094,-121.23984418475251,7.09,63.9,81790.0,0.30032990158071016,46.33740503980426,-88.95833333333378,25.38
2012-10-08,166.3,267000.0,-3.883982011495732,36.42227370343519,-95.05710206994904,27.64,75.58,433970.0,-1.1693772653209749,32.75238042510051,-104.22686286997656,7.16,64.76,61110.0,0.23302450370849215,49.21855737969275,-64.54430479803979,23.83
2012-10-09,166.4,219600.0,-3.7972680767732356,36.6750791503614,-84.18708240534677,26.14,75.45,380440.0,-1.2672125554857985,32.32570468872525,-102.23136470829458,7.22,66.0,55540.0,0.27655418339598725,53.12634778902293,17.304895782841193,23.11
2012-10-10,163.6,279400.0,-3.9094179219134446,32.74849026643051,-138.5083713850833,24.75,74.79,350450.0,-1.382072540025348,30.176354792570578,-114.05990462412176,7.27,64.67,27820.0,0.20141015257112826,48.78956369009907,-49.28676832267663,22.44
2012-10-11,163.6,251800.0,-3.9527328385114515,32.74849026643051,-142.02898550724632,23.5,74.66,332300.0,-1.4666828123566091,29.756665887376343,-113.35985149827567,7.3,63.9,8820.0,0.07881685032862151,46.42664431819772,-133.38307220426,21.82
2012-10-14,162.5,225800.0,-4.029372926005493,31.225297132940668,-172.0398009950245,22.34,73.61,656890.0,-1.600019261478181,26.545371310409777,-140.55340174838514,7.33,63.33,32229.999999999996,-0.0636003163893406,44.70078293189579,-131.5967915322911,20.93
2012-10-15,162.5,261200.0,-4.04349979881701,31.225297132940668,-160.30659411386043,21.26,74.4,309600.0,-1.623231359661986,32.45188965277016,-105.84170176006832,8.15,62.76,28140.0,-0.21992601320381766,42.98013858233032,-157.91796469366628,20.11
2012-10-16,162.5,140200.0,-4.008488091773984,31.225297132940668,-125.68690095846623,20.86,74.75,388180.0,-1.5949988854793702,34.94763968004345,-76.72672672672643,7.7,63.62,32439.999999999996,-0.27129314303620333,46.336460259199384,-98.66997581774267,18.7
2012-10-17,161.9,265600.0,-3.9832397390562164,30.266260768954467,-113.86929948283992,20.49,74.13,317370.0,-1.6041614896328298,32.64655021215758,-92.51821772264613,7.27,63.71,24570.0,-0.3012668983973441,46.69011048879458,-53.40647110263158,18.16
2012-10-18,161.9,369800.0,-3.9180652206698596,30.266260768954453,-105.77617328519936,19.47,74.22,269800.0,-1.5858796383042488,33.3327705193943,-81.04793756967598,7.44,63.05,13120.0,-0.37396694150481835,44.38032718671842,-81.84991273996482,17.66
2012-10-21,161.6,134400.0,-3.846283871841024,29.73664628579276,-85.40998217468822,19.6,75.14,329070.0,-1.4800932346900737,40.05602097560832,-26.660371419578492,8.11,62.86,15850.0,-0.44182062836674874,43.7099473127,-82.94158075601415,17.2
2012-10-22,165.0,339800.0,-3.4749875572675535,42.102010491013424,-17.619047619047823,18.65,75.49,236920.0,-1.3524247619474608,42.43447232795308,4.304470666445633,7.83,63.05,9660.0,-0.4747906607700543,44.61097650095514,-66.71916341186926,16.92
2012-10-23,172.2,610600.0,-2.570125914142835,58.68394367704857,138.6112670784201,19.53,77.03,409450.0,-1.1141383543918835,51.544666830989335,124.3630667376033,9.64,62.95,16490.0,-0.503188370934815,44.20987199152879,-67.38679982336359,16.66
2012-10-30,177.3,708400.0,-1.425061938314144,66.09188716131717,227.81540283483272,18.32,77.78,230230.0,-0.8549209313281949,55.258330513530105,178.21203172948867,9.98,63.52,4310.0,-0.47423286327546066,47.127979328571094,-16.865497076023544,16.29
2012-10-31,174.8,736800.0,-0.7111222200630039,60.377033829183226,174.92511767223053,17.76,78.66,516539.99999999994,-0.5718882388272704,59.2086743492852,193.23440242540363,9.43,68.57,207060.0,-0.04329355826286019,64.72967673327447,205.34720158494278,18.07
2012-11-01,174.2,288400.0,-0.19152703089116585,59.05718080249164,126.81198215423849,17.24,78.13,356440.0,-0.3859009357131242,56.00165587226549,141.03822019395386,8.92,68.67,114870.0,0.3028075332229321,64.97830989235823,204.26162193870016,17.28
2012-11-04,168.7,189000.0,-0.2210005774842898,48.57477994451974,48.63281718881292,16.75,76.07,287400.0,-0.40011714055859215,45.651493775726436,46.72606956820017,8.45,70.38,138710.0,0.7069288153474389,69.00232434091049,185.68892045454518,16.77
2012-11-05,168.3,147600.0,-0.2734826943024302,47.908763428717464,14.999519554145976,16.3,75.76,399750.0,-0.4314247980237411,44.32390534675007,20.441622271251166,8.01,68.76,60160.0,0.8862611154125375,61.762158954042384,118.52849740932626,16.3
2012-11-06,168.4,138400.0,-0.3035073420168999,48.100349214583304,24.405063291139086,16.33,75.58,303460.0,-0.46539604192921047,43.532287728365375,20.184654568607645,8.07,68.67,72980.0,1.0094843007579755,61.37685666614689,83.4365756277442,15.97
2012-11-07,167.2,132600.0,-0.41929864900669145,45.917888397770625,4.78761699064069,16.35,75.67,169090.0,-0.47952854308672954,44.07015575700124,-11.436302784305044,8.13,67.52,26980.0,1.002784696105465,56.524467617147295,66.67923453314575,15.35
2012-11-08,169.5,249400.0,-0.32176421831201196,50.54918848476328,18.70109546165851,15.74,76.07,264400.0,-0.4532274708530366,46.508862266864,-14.218009478673546,8.07,66.67,36750.0,0.9183017044705224,53.17798468440696,31.786062378168072,14.77
2012-11-11,167.8,296400.0,-0.37729406072145366,47.32343405138866,-10.449050086355781,15.18,75.67,418650.0,-0.4593650641644871,44.42289509351153,-40.796519410977275,8.01,64.38,68990.0,0.6589682870417874,45.382520411410276,-26.469268730372384,14.23
2012-11-12,167.2,183000.0,-0.46436394795711067,46.20277831337059,-33.16534677225858,14.65,75.01,367780.0,-0.5115883630362532,41.14386454173699,-77.14510161674514,7.94,66.29,52600.0,0.6006418968962777,51.737349154303075,-3.6812339331614115,13.25
2012-11-13,167.5,170400.0,-0.5033575753017487,46.88011990046821,-38.322655794991014,14.46,75.14,378000.0,-0.5363036158499028,42.05119849522566,-102.77240490006459,7.89,67.43,40840.0,0.6390398317179375,55.095629704132364,7.179138027925387,12.66
2012-11-14,169.7,390000.0,-0.35267329387318114,51.68433017611576,-6.841515355300836,13.62,75.32,386770.0,-0.5351967214349571,43.35335577645565,-72.95924489061322,8.81,69.81,101010.0,0.8516987284389756,61.17034735204075,71.66520544742531,12.84
2012-11-15,177.9,1280000.0,0.4235343145836623,64.55270877976231,117.65417170495779,14.81,75.54,308440.0,-0.5106805309795277,44.98066170773661,-64.25486971750901,9.48,74.19,156970.0,1.3580075651470338,69.37999593030173,187.30949354768515,13.43
2012-11-18,178.2,734000.0,1.050779200815299,64.92081856442351,150.03164957589595,13.76,75.67,266160.0,-0.47528259793350003,45.968414099496535,-41.18435815340831,9.52,72.57,100380.0,1.6099816387485362,63.991026433061826,155.7567810225876,13.36
2012-11-19,172.1,405800.0,1.0436260011299225,52.89302473527305,46.4490843975943,12.79,74.7,352640.0,-0.519511766083383,40.17305149805734,-91.83186087058603,9.56,70.38,46200.0,1.6143489996756557,57.49005896017826,69.45591338654947,13.3
2012-11-20,168.2,394200.0,0.7150173574889038,46.909192603775274,-26.057256888479934,11.89,73.78,324880.0,-0.6216341996357642,35.5900456217245,-171.16002795248053,9.59,68.57,65200.0,1.4549861172148582,52.722721649110774,25.745826602045504,13.53
2012-11-21,169.2,298200.0,0.5291841767731285,48.51746999164426,-11.326243068811138,11.22,73.78,243730.0,-0.6945605028504787,35.5900456217245,-133.01127214170637,9.74,69.9,29080.0,1.4196449857459612,55.63404668211765,47.81376413903278,13.36
2012-11-22,169.1,165400.0,0.3695805830297445,48.35970524862882,-13.987974139880153,10.75,73.78,243500.0,-0.7437812759919069,35.5900456217245,-141.863824470992,9.88,69.81,34020.0,1.3685982874641098,55.38549892320527,39.19460500963364,12.92
2012-11-26,167.0,213000.0,0.07280192031876709,45.047008069703026,-67.22522522522543,10.32,73.03,238770.0,-0.8336974797238952,31.88625373170126,-171.1473527822799,10.01,66.95,35810.0,1.084859725705229,48.04059989319404,-45.877676625208956,12.51
2012-11-27,166.4,172200.0,-0.20840987434445424,44.11713843306355,-84.73118279569837,9.92,72.55,198600.0,-0.932934420200823,29.752216396607707,-163.14296575722875,10.13,68.67,36230.0,0.9874023371396561,52.150351785101385,-29.509024359460103,12.39
2012-11-28,165.8,247000.0,-0.47422071205105,43.1577389446955,-92.17511203033595,9.28,71.67,261850.00000000003,-1.0702518588058183,26.279694831920736,-163.78503521994077,10.25,68.29,40420.0,0.8694809946778577,51.187073850293714,-0.7749935417200022,12.01
2012-11-29,170.9,376800.0,-0.2702352349031969,52.59452771763573,0.8515815085150401,9.78,73.96,281550.0,-0.9829620815441302,44.449525936743576,-49.73544973545002,10.98,70.19,65099.99999999999,0.9187508147470851,55.60282318494399,37.274372214131695,12.21
2012-12-02,170.0,297200.0,-0.1791328213553811,50.98588402729946,17.405668579377668,9.52,73.08,267770.0,-0.9735702380309021,40.33536195497292,-54.142204827136965,10.77,68.38,41370.0,0.8024949664851135,50.88074982731766,-14.535708655210614,12.4
2012-12-03,168.1,120600.0,-0.25728183841789587,47.67099287524011,-45.09699234739202,9.28,73.03,114280.0,-0.9591057425372895,40.108208293530126,-90.46978094483967,10.58,67.05,22890.0,0.596169216804256,47.67669611343606,-100.59913768968045,12.58
2012-12-04,167.0,170000.0,-0.4033270017754944,45.813872359265225,-76.07884922749014,9.06,73.12,235600.0,-0.9296636934464146,40.75496793313706,-80.2209944751378,9.97,66.86,33810.0,0.4125673420764713,47.21923740702906,-121.47490611130128,12.74
2012-12-05,167.4,131000.0,-0.48124469954257165,46.62810868341768,-56.26951092611923,9.28,73.52,181820.0,-0.8640932710140135,43.66664615503922,-34.40131978814087,10.61,66.76,28350.0,0.2560408893173758,46.96382599497588,-116.59037737768227,12.94
2012-12-06,167.6,204800.0,-0.5208526428125708,47.05648927012379,-59.47854991170643,9.49,73.78,350660.0,-0.7821324754215198,45.54019725727003,-27.571637875225637,10.95,66.57,45460.0,0.11533166405804707,46.44973165449455,-85.90392620092254,12.11
2012-12-09,166.9,182600.0,-0.6017893203852225,45.67468825351957,-72.01131457495839,9.63,73.78,213420.0,-0.7090049862773071,45.54019725727003,-16.57009387773467,11.41,66.76,49030.0,0.01893176775448069,47.07366167827844,-98.27196678268268,11.34
2012-12-10,166.4,168400.0,-0.6982292891913175,44.665766640874644,-80.93150684931408,9.76,73.83,280070.0,-0.6396429365343721,45.94118626694719,27.915407854983698,12.36,65.43,27510.0,-0.16290782926687086,43.27288134380808,-124.45421705669874,10.63
2012-12-11,166.6,136600.0,-0.7498762244189834,45.18733046657047,-74.02840059790655,9.88,73.56,165740.0,-0.5995485336128752,44.0548105930828,8.502655092372416,13.37,66.19,28770.0,-0.2428914699044924,45.958055098438216,-74.36874105865456,10.96
2012-12-12,166.2,175400.0,-0.8137035813703619,44.28821306772654,-64.36781609195403,10.28,73.56,184070.0,-0.5613030779494466,44.0548105930828,51.774112943525985,13.78,66.48,7770.0,-0.2796548183253691,46.98918932679407,-57.77886099601954,10.6
2012-12-13,166.5,193800.0,-0.8305061706471406,45.169401225155625,-87.23940435280626,10.65,73.74,157140.0,-0.51058309897725,45.77625729352651,77.02520252025187,13.95,66.67,25930.0,-0.29011436687932246,47.693365453873874,-25.27461701394056,10.63
2012-12-17,167.9,196800.0,-0.7225252229791295,49.20694602022322,12.621140410186177,10.01,73.74,389210.0,-0.46502661289959235,45.77625729352651,102.96717171717202,13.24,67.43,10920.0,-0.23437624261956103,50.52444579582149,13.60924957655146,11.02
2012-12-18,167.1,145400.0,-0.6935085235471661,47.073801539296234,-7.286491601607484,9.57,73.61,221100.0,-0.43440513106780543,44.62609291935721,75.39353769676751,12.84,66.67,14280.0,-0.24866259834060145,47.74167309535473,-43.28229349178585,11.38
2012-12-19,167.2,182800.0,-0.654894203211029,47.38086789656196,-17.257593086795968,9.04,73.65,169230.0,-0.40227257258342775,45.083312985088966,67.52759381897985,12.46,67.33,18060.0,-0.20437227762813848,50.30163388568496,-1.666971972889296,12.02
2012-12-20,169.9,500400.0,-0.40179302114469806,54.97628024160091,178.18181818182245,10.59,74.26,306550.0,-0.32385221966737276,51.64101686019619,190.300546448089,12.26,67.52,32340.000000000004,-0.15218615994596973,51.04511205652022,29.09441233140655,12.61
2012-12-23,169.9,287400.0,-0.19891553637881998,54.97628024160091,192.89380181603156,11.32,74.13,268550.0,-0.2690915190104448,50.263495443055845,172.2556606477501,12.68,68.19,75180.0,-0.05611799184802635,53.676777968757314,178.89137142249538,14.31
2012-12-24,171.5,312000.0,0.08993623130245965,59.039740019743505,182.14211725709725,12.08,73.96,197170.0,-0.23668251970360643,48.4436654310593,107.09508085682775,13.07,68.19,22470.0,0.019788612694227936,53.676777968757314,154.24063116370792,15.07
2012-12-26,174.0,441800.0,0.5146498814082747,64.4400689402327,215.28175740210136,13.78,73.91,238810.0,-0.21258222087683976,47.89441703970574,92.81288723667843,13.32,68.0,21630.0,0.06387739274647686,52.744258198436,131.0357492654265,15.42
2012-12-27,174.8,409600.0,0.9053554490819806,65.98552254929464,171.40651536204993,14.88,73.83,285490.0,-0.1976593973416101,46.97667891403598,52.813852813852556,13.55,70.67,79380.0,0.3106833897361838,62.58198392389494,226.18054295906555,16.86
2012-12-30,175.0,415200.0,1.2171007747627414,66.37891988678939,145.30794304340301,15.08,74.04,346350.0,-0.16696306098390323,49.70129119751703,60.68702290076531,13.64,70.38,57850.0,0.4773754570103108,61.09429475495647,206.67025161882975,16.71
2013-01-01,172.6,171800.0,1.2560226022930863,57.74776824029012,82.12226066897348,15.27,73.87,166060.0,-0.1545717654217782,47.570270277561036,32.63888888888641,13.72,69.71,16170.000000000002,0.5490871854215555,57.682607250261164,118.9832417969295,16.57
2013-01-02,170.5,159000.0,1.1046818962009581,51.444442288535825,25.283416820458687,15.45,73.47,166130.0,-0.17501081573155375,42.90842003313056,-86.14853195163481,13.79,68.95,29610.0,0.538387403573708,53.99896458567488,40.12900253397864,16.44
2013-01-03,171.6,127000.0,1.0612704381948959,54.26075958588033,15.24001342732483,15.61,73.52,285600.0,-0.18504128744739035,43.6517773452009,-104.21127765881542,13.84,69.9,23200.0,0.59965239040433,57.64045055267611,80.40443363071199,16.85
2013-01-06,172.4,114000.0,1.0789820259315093,56.2483156945212,37.92308498375839,14.8,73.43,149050.0,-0.1979706736925948,42.57714651413456,-109.06555090655506,13.9,69.9,10920.0,0.6408183784863866,57.64045055267611,68.66632337796085,17.07
2013-01-07,171.6,148200.0,1.016744870728786,53.73375388821862,18.13690045794163,14.06,73.12,157480.0,-0.23057380338677547,39.01439066975424,-157.160493827161,13.92,69.05,11760.0,0.5979618919012637,53.26504774288119,27.643829076151942,17.27
2013-01-08,171.4,100800.0,0.9404423147069565,53.09471283256956,4.380952380951167,13.13,73.61,234100.0,-0.21440162518835848,46.618055549811764,-63.34193178561054,15.14,68.57,9140.0,0.5192798936718788,50.914654806866196,-29.540918163671492,17.46
2013-01-09,170.9,180400.0,0.8300577786247914,51.44742344547333,-32.4915427582415,12.26,74.18,388430.0,-0.15381770636979297,53.82951974223519,52.85234899329083,17.58,68.38,9770.0,0.4365600387209696,49.97461837387496,-6.762456799193887,18.22
2013-01-10,170.6,143400.0,0.7101831958980256,50.43631461545707,-59.40752602081849,11.44,74.22,202680.0,-0.10140788158179248,54.29612742117704,68.35602920860752,18.44,70.29,30760.0,0.5191406647426646,58.30796466170405,51.93370165745945,19.54
2013-01-13,170.0,130800.00000000001,0.5603078596204227,48.38804542633762,-81.49740283001856,10.68,73.87,135030.0,-0.087110635590264,49.57502752442178,22.079472925674462,18.97,70.95,47770.0,0.6305740251329581,60.74160719185694,125.73208722741377,19.27
2013-01-14,170.1,111400.0,0.4444760963303338,48.761530516213284,-96.2765009798679,9.97,74.22,190290.0,-0.046996147869379,53.892509230095456,59.40483836437304,19.71,70.67,43150.0,0.6883571533574724,59.16378373116455,119.17961393597032,18.29
2013-01-15,170.0,108200.0,0.3406822521990023,48.38446778059688,-106.15266785805454,9.31,74.22,233320.0,-0.015031849536825348,53.892509230095456,88.42105263157987,20.93,74.57,154560.0,1.0368954201617697,70.61381357873641,244.43959243085882,19.06
2013-01-16,169.6,103400.0,0.2235710381109186,46.82471383835182,-93.64035087719158,9.18,74.31,193320.0,0.01736219445062659,55.040530272266466,105.45600320705715,21.23,78.67,206850.0,1.6252157668584601,77.69452051928148,303.4463175514117,21.06
2013-01-17,170.4,189200.0,0.19308708361896265,50.27711401754427,-60.92294201468583,9.44,74.4,259510.0,0.0497237708573266,56.21459598486663,99.127163280659,21.39,78.57,159180.0,2.0596523260440733,77.20588545852628,227.9464463226704,20.92
2013-01-20,169.5,78200.0,0.09520834908974507,46.61075775084708,-94.51476793248939,9.68,74.31,234280.0,0.0673321424482225,54.67693680951918,90.6251119469821,21.66,78.1,111720.0,2.3390581507502617,74.82401688027545,136.30190275480248,20.79
2013-01-21,168.9,67000.0,-0.03042551242563718,44.29185966108927,-128.02768166090445,9.91,74.09,175400.0,0.06281069976363085,51.004263287091085,45.93521421107644,21.9,82.0,222910.0,2.8424210259388616,80.26478956143467,152.30359129357942,21.99
2013-01-22,169.1,113800.0,-0.11255545506674025,45.269299275934635,-111.46220570012326,10.38,74.31,203470.0,0.07610232501343717,54.30940187641019,63.205768164171346,21.66,88.57,343350.0,3.728503950648573,85.82308221313085,179.0148650255679,24.04
2013-01-23,168.1,209600.0,-0.25539167274774854,41.36158224828814,-128.34348709022566,10.24,74.22,207180.0,0.07846924137709266,52.74195749658468,61.100016641702325,21.12,86.48,170520.0,4.213514744074715,78.27100918522191,149.22993027069745,24.36
2013-01-24,167.9,283400.0,-0.3803443598454521,40.60661040830702,-178.57142857143168,10.12,74.18,258670.00000000003,0.07623854346968528,52.023307799370315,42.37210016899582,20.59,87.71,307860.0,4.643611351527397,79.41883387003111,119.68213424152123,24.65
2013-01-27,168.4,91000.0,-0.4340213157214521,43.38864088055818,-112.2916666666663,10.99,74.53,239560.0,0.1015422582890011,57.48242285217053,124.87384980706791,21.29,83.62,171670.0,4.6013951738732,66.78542436398187,85.58688184587474,25.0
2013-01-28,168.0,202800.0,-0.5030386308297636,41.70560689008657,-129.45067587000307,11.8,75.1,367210.0,0.16568001481937245,64.5558244893588,268.9961175818089,22.66,84.38,258190.0,4.576509049797991,67.81011201186614,67.4266447236383,25.33
2013-01-29,168.6,357000.0,-0.5035161440248146,45.142967484226354,-64.97354497354418,11.56,75.89,669600.0,0.27706224555034,71.60630403332513,320.5742485419476,24.91,83.43,278040.0,4.429073949171567,65.10627602247884,56.894586894586894,25.47
2013-01-30,168.4,323600.0,-0.5141066042884859,44.20722786185827,-8.54700854700661,11.86,75.98,489170.0,0.36834960870938005,72.2827361751286,246.2311557789008,27.66,83.24,193720.0,4.247931645841234,64.55189347794146,35.74306524097335,25.6
2013-01-31,168.2,270200.0,-0.5324996246741023,43.241944514984446,-50.07374631268527,12.14,76.11,362130.0,0.4460437011136378,73.27319159876633,165.67260678062206,29.39,81.52,151730.0,3.920393583165435,59.60398646605883,9.790209790209639,25.72
2013-02-03,169.5,271200.0,-0.4371380352363303,50.767092665364885,54.0551028327491,13.13,76.46,468830.0,0.5297522498507163,75.782338868856,145.10507517235598,30.38,82.29,131780.0,3.680523094366265,61.043575707265,-0.7765960012539993,25.63
2013-02-04,171.5,852600.0,-0.1978987496627269,59.63404049384135,191.0798122065719,14.95,77.78,861930.0,0.6945979532789011,82.46751772209922,185.5349475566295,32.62,81.52,55230.0,3.3892225906704283,58.78741950744004,-20.770309376771763,25.76
2013-02-05,174.9,658600.0,0.2630197646716965,69.6433846632801,283.61211326117916,17.65,78.92,608090.0,0.9067750946738755,86.04925572039959,186.1399737250685,32.77,81.33,105840.0,3.107215385886846,58.21565584325069,-42.2535211267609,25.83
2013-02-06,172.8,433800.0,0.4536195150514004,59.78301460227766,194.7896120973054,20.45,79.31,589880.0,1.0937882385625386,87.02576548117416,177.57999471109238,31.0,80.57,107520.0,2.790232927599007,55.87470614382594,-69.77678297663601,25.9
2013-02-07,170.1,510800.0,0.3823957352628611,49.98416788478735,40.776699029127606,23.06,79.31,372080.0,1.227843684759506,87.02576548117416,143.35262669553276,29.45,80.38,85260.0,2.4949306263467292,55.27627287186066,-100.23517721099707,25.97
2013-02-10,168.3,531200.0,0.17864609884432525,44.72148942087004,-45.92255125284628,25.48,79.62,385250.0,1.3436097046031819,87.81221431529514,118.66900497218383,27.88,80.38,131670.0,2.2351361666607943,55.27627287186066,-88.44364153938767,25.63
2013-02-11,165.9,575600.0,-0.17447565161285183,38.84834932779472,-152.1402927368139,27.72,80.24,767990.0,1.468456475653312,89.21967210404699,114.29873806439164,26.12,82.29,104370.0,2.1584865339534502,60.24089513731827,-46.865347691793644,25.8
2013-02-12,165.1,260800.0,-0.5129673290182097,37.099372352468194,-145.15225107416282,28.95,79.89,511440.0,1.521616122764911,83.36685407666802,96.00065697626667,24.3,86.1,377050.0,2.3777668897074875,67.89646280242691,103.09043042965105,27.48
2013-02-13,166.6,377600.0,-0.6526634599879912,42.34098248466602,-89.99638858793796,30.74,79.58,368120.0,1.5211957195302546,78.45757615825367,72.11902304781525,22.62,85.52,248950.0,2.476202873392765,65.81878424057076,124.34166150457598,28.12
2013-02-14,167.9,294000.0,-0.6509705317166095,46.501862348630254,-56.048951048951494,31.08,80.15,717390.0,1.549000865491351,80.70723435958855,76.26173131193818,21.46,87.52,339250.0,2.684650406212924,69.30666748710553,147.09472008490363,28.19
2013-02-17,166.6,190600.0,-0.7459293995185874,43.1485871132555,-61.67576170986722,31.66,79.97,353960.0,1.5387741181333325,77.93926910348841,69.20807200154262,20.25,88.19,278360.0,2.870816987126588,70.39646907837879,158.09548298620035,27.27
2013-02-18,166.2,227000.0,-0.8437355848390382,42.14162879237003,-85.72784810126473,32.2,79.18,301340.0,1.4502058788285268,67.0675142940664,39.14182146140183,19.12,90.38,364450.0,3.1586589865646175,73.68539602686445,162.72780114199787,27.01
2013-02-19,163.4,430000.0,-1.134110965533523,35.8370029058986,-119.0006574621956,32.7,79.1,353190.0,1.3579064790446438,66.06256002650954,22.761672652643234,18.06,88.67,239190.0,3.211769852374303,67.38973759544334,107.74175868938886,26.77
2013-02-24,153.5,374200.0,-2.1384322926812445,22.831172900974323,-256.8933952964373,33.16,76.64,275150.0,0.9284169103765976,43.499223753758535,-200.18523497953498,16.19,80.67,209260.0,2.369720886305089,46.41996521751737,-44.80347988193267,26.35
2013-02-25,150.6,237600.0,-3.1322631638917926,20.48582469577913,-229.15989159891632,33.59,76.99,280000.0,0.741167304267492,46.38951772880428,-174.55247943073076,15.47,80.86,107520.0,1.8729708034043853,46.85402812481977,-65.68687487242279,26.16
2013-02-26,151.4,149000.0,-3.811392613827195,22.840574475536158,-173.94537761251453,33.99,78.26,212440.0,0.68732596268039,55.320792047298994,-91.5568570034155,15.89,83.81,79170.0,1.6977623817197411,53.19421830091781,-31.55115511551136,25.1
2013-02-27,146.7,225000.0,-4.6749681929637745,19.236324844054124,-151.8349417176852,34.36,76.59,295710.0,0.5040904276741855,44.76089055878111,-121.49804097407011,16.29,80.95,116760.0,1.3129949586708705,47.302466794074505,-57.471638712479056,24.61
2013-02-28,147.1,137200.0,-5.266373923706482,20.387746971470435,-124.49125366646882,34.71,77.12,157640.0,0.397064405345418,48.143989218785244,-103.92689925993075,16.23,81.62,53860.0,1.0500233883770704,48.73496697262323,-85.67024497660366,24.16
2013-03-03,141.0,202200.0,-6.1563200213116716,16.519819493865043,-133.99041309850824,35.03,75.23,442330.0,0.15791792739159405,38.9766530728919,-144.48857422437112,16.18,74.29,96810.0,0.2472961080799081,36.91283804822718,-175.79058413679817,23.74
2013-03-04,148.2,161200.0,-6.209054769904782,32.73992815437798,-83.90899880261583,37.24,77.16,188010.0,0.12271293267116334,49.542554025719994,-75.09618145277058,17.52,77.43,83260.0,-0.13395513554982585,43.262302280499306,-132.38240562595365,23.28
2013-03-05,145.6,104600.0,-6.3870201168662675,30.43987053530678,-72.99741602067168,36.28,76.72,165420.0,0.058632518771446485,47.52238016821525,-54.38459672108316,16.74,77.14,46830.0,-0.4542636012363772,42.83352385192217,-112.41433212596334,21.7
2013-03-06,145.3,118800.0,-6.477596726401742,30.176442722214148,-71.78024127812178,35.38,76.59,143000.0,-0.002611480936565158,46.913705190314005,-67.3578899499774,16.02,77.71,84630.0,-0.6545706486975007,44.00817647723043,-85.65109002424825,20.67
2013-03-07,143.7,88200.0,-6.602377868044613,28.7475391846519,-80.7789910239119,34.55,76.81,278930.0,-0.03301505357461565,48.124617211663356,-39.513102708838666,16.68,76.67,49030.0,-0.8870098380337339,42.30030684599897,-90.97474356685107,19.72
2013-03-10,142.5,96400.0,-6.7206265930577445,27.688574650770946,-79.42323327857726,33.94,76.68,419130.0,-0.06682964691127324,47.43605357784792,-38.70237143618446,16.68,74.76,63840.0,-1.211376612151497,39.28499163248411,-91.31679970751284,18.51
2013-03-11,141.3,192200.0,-6.8324097640160915,26.632072493143582,-99.33565083043676,33.38,76.68,369150.0,-0.09256097050084122,47.436053577847915,-55.19330902229699,16.68,73.9,65940.0,-1.5203092515639582,37.97246606752371,-107.5863234859051,17.38
2013-03-12,144.1,139800.0,-6.618765128567304,33.05117372489855,-67.14500165381783,34.19,77.16,391230.0,-0.07337541524478297,50.470687744483655,7.926485845559031,17.36,74.38,39900.0,-1.7067344334219996,39.193585028285625,-92.87672527888076,16.47
2013-03-13,145.9,138800.0,-6.232362464001255,36.874754013303466,-10.93418259023348,31.84,77.21,193930.0,-0.0535192062522043,50.78939396711614,78.96012337518779,17.0,74.76,47560.0,-1.8030306934712144,40.19732475829731,-67.59253706879655,15.97
