Date,Price_GRAE,MACD_GRAE,RSI_GRAE,CCI_GRAE,ADX_GRAE,Price_SQPH,MACD_SQPH,RSI_SQPH,CCI_SQPH,ADX_SQPH,Price_ACIF,MACD_ACIF,RSI_ACIF,CCI_ACIF,ADX_ACIF
2020-07-08,238.8,-13.37867748428576,24.993828800501774,-105.7639574421408,17.81,164.29,-5.495502965105004,29.57136772442192,-114.21391922115566,10.08,103.33,-3.975342155448274,38.60675072154837,-6.842619745845559,19.26
2020-07-07,238.8,-12.88340801474618,24.993828800501774,-102.2554419092571,18.4,164.29,-5.526076365515394,29.57136772442192,-102.89543535180088,9.39,103.62,-3.832676687328572,39.23354015995138,-4.385269474109753,19.39
2020-07-06,238.8,-12.348556914511533,24.993828800501774,-98.90236857307866,18.95,164.29,-5.487054655118811,29.57136772442192,-92.23356397433291,8.76,102.95,-3.7306718141598196,38.261630252542695,-53.41156019122143,19.5
2020-07-05,238.8,-11.788789734390264,24.993828800501774,-87.31507711677736,19.45,164.29,-5.393951552613032,29.57136772442192,-84.25271531283472,8.17,101.62,-3.714335553823503,36.33728703808399,-57.843784378437554,18.85
2020-07-02,238.8,-11.21588052222242,24.993828800501774,-77.6655119322544,19.92,164.29,-5.259537993070154,29.57136772442192,-75.81366304483619,7.63,103.71,-3.49248423243381,41.33082517200943,15.617016550038255,17.77
2020-06-30,238.8,-10.639203726111191,24.993828800501774,-69.5571553228618,20.36,164.29,-5.094290469290769,29.57136772442192,-67.68913724091456,7.13,104.95,-3.1799513255622998,44.13081004968937,49.12105584206761,16.89
2020-06-29,238.8,-10.06614693455839,24.993828800501774,-61.697877652933535,20.77,164.29,-4.906768443887643,29.57136772442192,-61.64549719647572,6.66,104.86,-2.9060300871237956,43.966797888833916,31.029411764705365,16.08
2020-06-28,238.8,-9.502456890640275,24.993828800501774,-55.19503174935249,21.15,164.29,-4.703931889011841,29.57136772442192,-56.584753892701755,6.21,102.57,-2.8409803409155785,39.903125215866325,-116.74595084381073,15.33
2020-06-25,238.8,-8.952529284828216,24.993828800501774,-50.38839979285295,21.5,164.29,-4.491408298849763,29.57136772442192,-50.94788838947976,5.79,100.38,-2.9323404504001473,36.43491831882252,-173.42286623078195,14.63
2020-06-24,238.8,-8.419651197256599,24.993828800501774,-46.66666666666694,21.83,164.29,-4.2737170723825955,29.57136772442192,-46.66666666666678,5.4,99.81,-3.0159719840373214,35.56839982128655,-134.32719436292123,14.3
2020-06-23,238.8,-7.906203679104976,24.993828800501774,-42.42424242424169,22.13,164.29,-4.0544579397102325,29.57136772442192,-42.42424242424182,5.04,100.67,-2.978521225672864,37.965581938452,-84.77112794953925,14.48
2020-06-22,238.8,-7.413830795321189,24.993828800501774,-38.88888888888841,22.42,164.29,-3.836469070069967,29.57136772442192,-38.88888888889022,4.69,101.9,-2.8171165434708314,41.32779964623488,-26.98105081826002,13.62
2020-06-21,238.8,-6.943580464204871,24.993828800501774,-35.897435897434576,22.68,164.29,-3.6219596243965952,29.57136772442192,-35.89743589743506,4.37,101.9,-2.6585559913926318,41.32779964623488,-25.82873943403077,12.82
2020-06-18,238.8,-6.496021595504573,24.993828800501774,0.0,22.93,164.29,-3.412620775229186,29.57136772442192,inf,4.08,102.0,-2.496053496272765,41.62611524998746,-86.95635447323367,12.07
2020-06-17,238.8,-6.071341324066964,24.993828800501774,33.333333333333336,23.15,164.29,-3.20971859112106,29.571367724421904,inf,3.81,100.48,-2.461545233756951,38.42782638653258,-121.48448043184811,11.57
2020-06-16,238.8,-5.669425540757516,24.993828800501774,0.0,23.36,164.29,-3.0141716538155663,29.571367724421904,466.6666666652383,3.56,100.38,-2.4144342561874907,38.21977003970866,-141.62207097209966,10.78
2020-06-15,238.8,-5.289925419466584,24.993828800501774,0.0,23.55,164.29,-2.826615829387464,29.571367724421904,466.6666666652383,3.33,98.38,-2.5095531853716864,34.228281202796765,-115.20025735885577,11.4
2020-06-14,238.8,-4.9323122142447176,24.993828800501774,33.333333333333336,23.72,164.29,-2.647458236694348,29.57136772442192,466.6666666652383,3.11,103.43,-2.152628663389251,48.77525666273011,131.9666760273335,12.98
2020-06-11,238.8,-4.595922241900013,24.993828800501774,466.66666666441694,24.1,164.29,-2.4769221371576577,29.571367724421904,466.6666666652383,2.91,106.86,-1.574837329489739,55.908341300486015,157.09142755302088,13.88
2020-06-10,238.8,-4.279993662519956,24.993828800501774,-35.89743589741117,24.44,164.29,-2.3150842000601415,29.57136772442192,466.6666666652383,2.73,104.0,-1.3323530954717313,49.694470105784816,39.217425966645465,14.72
2020-06-09,238.8,-3.983696414714842,24.993828800501774,-35.89743589719692,24.77,164.29,-2.1619053695699506,29.57136772442192,466.6666666652383,2.76,104.1,-1.1192118512072113,49.904125601263765,19.633546849397057,15.69
2020-06-08,238.8,-3.7061564466086736,24.99382880050176,427.77777777760787,26.34,164.29,-2.017256367111031,29.571367724421904,-35.89743589732603,2.81,98.95,-1.3502925076813597,40.53476253883337,-73.3677932405567,16.59
2020-06-07,238.9,-3.4384979935726676,25.84907823371978,308.33333333329807,28.38,164.29,-1.8809387000322602,29.571367724421904,466.6666666666515,5.38,103.43,-1.1585717398741622,49.42938155801601,100.01293159187908,16.15
2020-06-04,239.0,-3.181631707079248,26.74856876549245,208.15888352121644,30.41,164.29,-1.7527019101553947,29.571367724421904,-38.3596443476975,7.76,105.81,-0.8053025144995729,53.41583025476709,125.25613533476282,16.39
2020-06-03,238.9,-2.9521024888057354,26.403640694465793,207.01373825018916,32.96,164.29,-1.632257679794236,29.571367724421904,-38.3596443476975,9.97,107.62,-0.37495993035140884,56.24098202105226,130.69726149013232,15.43
2020-06-02,240.0,-2.650880423334371,36.15630689867785,326.97881828318054,36.55,164.29,-1.5192913149267326,29.571367724421904,332.5459317585361,14.19,108.38,0.027102891193180767,57.408977575624654,171.54894614305294,16.21
2020-06-01,243.5,-2.1054684868729794,56.09324349588792,378.63593476210656,40.59,167.33,-1.1709639200598474,58.50192194889194,453.01617087035817,19.82,116.76,1.0102905389424421,67.65931114384159,237.28990751909905,15.48
2020-05-31,255.9,-0.6649837105927077,79.96459170564626,235.96738789589443,44.34,180.57,0.17146881289920657,85.82070226532393,257.4292110414846,25.04,114.0,1.548910028900508,62.33795607603249,90.5520905520905,14.8
2020-03-29,238.8,-0.8929231740700629,44.242159638821605,-49.05926622765815,47.82,172.5,0.5775176058113232,59.925670105558794,129.9123141441105,26.1,109.0,1.554393560589574,54.045224679662894,1.6971525551575215,14.16
