"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 29, 2012","52.19","52.06","53.21","51.75","34.49K","-1.68%"
"Feb 28, 2012","53.08","52.70","53.97","52.32","28.66K","4.24%"
"Feb 27, 2012","50.92","51.43","52.00","49.97","36.54K","-2.68%"
"Feb 26, 2012","52.32","50.73","52.70","50.16","32.92K","6.19%"
"Feb 23, 2012","49.27","48.57","49.52","47.94","25.20K","3.05%"
"Feb 22, 2012","47.81","47.68","48.25","47.30","11.65K","0.67%"
"Feb 20, 2012","47.49","47.94","48.25","46.98","39.69K","-0.94%"
"Feb 19, 2012","47.94","47.62","48.44","46.98","28.19K","-0.39%"
"Feb 16, 2012","48.13","49.40","50.03","48.06","19.06K","0.27%"
"Feb 15, 2012","48.00","47.49","48.38","47.49","11.34K","3.14%"
"Feb 14, 2012","46.54","46.98","49.08","45.33","36.85K","-3.68%"
"Feb 13, 2012","48.32","48.95","50.67","47.37","23.15K","0.39%"
"Feb 12, 2012","48.13","43.30","49.27","43.30","17.64K","3.42%"
"Feb 09, 2012","46.54","40.83","46.98","40.83","15.75K","6.09%"
"Feb 08, 2012","43.87","46.98","46.98","42.10","26.14K","-0.72%"
"Feb 07, 2012","44.19","43.11","44.32","40.51","16.85K","9.60%"
"Feb 06, 2012","40.32","40.76","45.40","39.56","36.85K","-8.24%"
"Feb 02, 2012","43.94","47.62","47.62","43.87","27.72K","0.30%"
"Feb 01, 2012","43.81","43.81","47.62","41.52","130.25K","-4.97%"
"Jan 31, 2012","46.10","50.10","50.16","44.51","20.32K","-4.08%"
"Jan 30, 2012","48.06","45.84","49.46","45.84","14.65K","2.98%"
"Jan 29, 2012","46.67","50.29","50.29","46.54","25.99K","-8.69%"
"Jan 26, 2012","51.11","51.43","52.51","51.05","7.40K","-0.25%"
"Jan 25, 2012","51.24","48.95","52.06","48.95","17.80K","1.26%"
"Jan 24, 2012","50.60","53.33","53.33","50.41","16.69K","-2.93%"
"Jan 23, 2012","52.13","55.11","55.17","51.56","31.03K","-3.18%"
"Jan 22, 2012","53.84","55.24","55.24","53.40","37.80K","-5.58%"
"Jan 19, 2012","57.02","52.25","57.71","52.25","34.18K","7.16%"
"Jan 18, 2012","53.21","49.52","54.10","49.52","45.04K","-2.44%"
"Jan 16, 2012","54.54","57.14","57.14","52.95","47.72K","-6.01%"
"Jan 15, 2012","58.03","59.87","59.87","57.78","18.90K","-1.29%"
"Jan 12, 2012","58.79","60.38","60.38","58.73","48.98K","-0.86%"
"Jan 11, 2012","59.30","59.05","60.13","57.84","42.52K","1.86%"
"Jan 10, 2012","58.22","60.51","60.51","57.27","28.51K","-3.37%"
"Jan 09, 2012","60.25","62.86","63.11","59.62","98.28K","-3.07%"
"Jan 08, 2012","62.16","63.17","63.81","60.32","209.32K","-2.09%"
"Jan 05, 2012","63.49","62.35","64.44","62.22","118.75K","0.91%"
"Jan 04, 2012","62.92","62.67","64.44","61.65","94.03K","1.01%"
"Jan 03, 2012","62.29","59.68","62.79","59.68","143.80K","5.49%"
"Jan 02, 2012","59.05","57.78","59.87","57.78","117.18K","3.45%"
"Jan 01, 2012","57.08","56.70","58.41","56.70","70.24K","1.01%"
"Dec 29, 2011","56.51","56.19","57.08","55.11","79.22K","1.84%"
"Dec 28, 2011","55.49","57.14","57.14","55.37","31.97K","-1.80%"
"Dec 27, 2011","56.51","55.05","56.89","54.60","43.15K","3.61%"
"Dec 26, 2011","54.54","54.35","54.98","54.22","20.47K","-1.37%"
"Dec 22, 2011","55.30","55.24","56.76","54.35","45.52K","0.34%"
"Dec 21, 2011","55.11","54.48","55.24","54.10","26.77K","2.00%"
"Dec 20, 2011","54.03","53.97","54.54","53.40","9.92K","-0.35%"
"Dec 19, 2011","54.22","54.54","54.98","53.33","28.35K","1.42%"
"Dec 18, 2011","53.46","53.08","53.59","53.08","6.93K","-0.24%"
"Dec 15, 2011","53.59","53.97","54.92","53.02","6.30K","0.24%"
"Dec 14, 2011","53.46","55.49","56.38","52.89","47.09K","0.36%"
"Dec 13, 2011","53.27","52.70","53.46","52.70","9.92K","2.56%"
"Dec 12, 2011","51.94","51.75","52.57","51.75","24.25K","0.37%"
"Dec 11, 2011","51.75","50.79","52.06","50.79","9.76K","-0.84%"
"Dec 08, 2011","52.19","55.75","55.75","50.79","24.41K","-3.41%"
"Dec 07, 2011","54.03","52.51","55.17","52.51","20.47K","-0.83%"
"Dec 05, 2011","54.48","55.24","56.06","54.48","31.81K","-1.25%"
"Dec 04, 2011","55.17","53.33","56.38","53.33","34.02K","-0.47%"
"Dec 01, 2011","55.43","56.32","56.70","55.43","21.26K","-2.24%"
"Nov 30, 2011","56.70","54.03","56.89","53.52","28.98K","3.96%"
"Nov 29, 2011","54.54","58.41","58.41","54.03","40.48K","-1.03%"
"Nov 28, 2011","55.11","52.25","56.38","51.49","27.88K","2.61%"
"Nov 27, 2011","53.71","55.68","56.95","52.83","31.34K","-7.24%"
"Nov 24, 2011","57.90","60.06","62.22","57.21","33.86K","-2.88%"
"Nov 23, 2011","59.62","67.30","69.46","59.05","94.18K","-5.92%"
"Nov 22, 2011","63.37","59.68","63.37","58.54","93.55K","9.92%"
"Nov 21, 2011","57.65","59.05","59.05","55.94","35.44K","-0.65%"
"Nov 20, 2011","58.03","57.71","58.41","54.60","55.12K","4.80%"
"Nov 17, 2011","55.37","57.14","58.10","54.60","119.54K","4.81%"
"Nov 16, 2011","52.83","51.37","52.89","51.37","20.00K","9.77%"
"Nov 15, 2011","48.13","52.70","52.70","47.49","24.10K","-7.78%"
"Nov 14, 2011","52.19","53.33","53.33","50.98","107.26K","-3.64%"
"Nov 13, 2011","54.16","55.94","55.94","53.46","8.98K","-5.33%"
"Nov 03, 2011","57.21","57.02","58.35","56.38","10.08K","0.33%"
"Nov 02, 2011","57.02","60.89","60.89","56.25","19.84K","-1.20%"
"Nov 01, 2011","57.71","55.49","58.41","53.97","27.40K","4.36%"
"Oct 31, 2011","55.30","60.13","60.13","53.40","17.95K","-6.45%"
"Oct 30, 2011","59.11","59.62","59.94","58.41","23.94K","-4.62%"
"Oct 27, 2011","61.97","62.54","63.49","60.32","29.77K","-2.50%"
"Oct 26, 2011","63.56","65.59","65.59","63.43","31.66K","-3.84%"
"Oct 25, 2011","66.10","66.60","67.94","65.08","35.12K","0.30%"
"Oct 24, 2011","65.90","68.57","68.57","65.27","16.85K","-4.52%"
"Oct 23, 2011","69.02","72.38","74.79","67.37","39.22K","0.57%"
"Oct 20, 2011","68.63","66.67","69.71","65.02","68.35K","2.26%"
"Oct 19, 2011","67.11","67.49","67.94","65.21","24.73K","-2.77%"
"Oct 18, 2011","69.02","71.24","72.83","68.63","37.64K","-3.46%"
"Oct 17, 2011","71.49","72.83","72.83","70.16","13.07K","1.53%"
"Oct 16, 2011","70.41","73.02","73.02","70.16","18.43K","-1.87%"
"Oct 13, 2011","71.75","74.79","74.79","69.97","25.36K","1.44%"
"Oct 12, 2011","70.73","69.21","72.38","66.67","19.37K","0.73%"
"Oct 11, 2011","70.22","73.02","73.02","69.59","24.73K","-4.41%"
"Oct 10, 2011","73.46","73.14","73.84","72.38","33.70K","0.26%"
"Oct 09, 2011","73.27","74.03","75.49","73.14","23.47K","-2.79%"
"Oct 05, 2011","75.37","74.48","76.19","74.10","30.71K","1.55%"
"Oct 04, 2011","74.22","73.59","75.17","73.46","22.36K","0.00%"
"Oct 03, 2011","74.22","76.19","76.38","73.84","52.76K","-4.11%"
"Oct 02, 2011","77.40","78.10","78.10","77.14","40.16K","1.59%"
"Sep 29, 2011","76.19","75.56","77.33","75.56","22.84K","0.17%"
"Sep 28, 2011","76.06","75.68","76.83","75.17","20.47K","-0.67%"
"Sep 27, 2011","76.57","79.37","79.68","76.19","44.41K","-2.20%"
"Sep 26, 2011","78.29","75.87","78.73","75.87","49.45K","4.50%"
"Sep 25, 2011","74.92","72.70","75.30","72.70","19.37K","1.55%"
"Sep 22, 2011","73.78","73.52","74.92","72.89","24.57K","1.22%"
"Sep 21, 2011","72.89","73.78","74.92","72.76","33.23K","-2.54%"
"Sep 20, 2011","74.79","75.87","77.14","74.73","33.07K","0.00%"
"Sep 19, 2011","74.79","72.76","76.19","72.63","38.74K","1.55%"
"Sep 18, 2011","73.65","75.11","75.56","73.14","28.51K","-3.57%"
"Sep 15, 2011","76.38","78.48","78.48","75.81","24.73K","-2.28%"
"Sep 14, 2011","78.16","79.37","80.06","76.19","133.09K","0.17%"
"Sep 13, 2011","78.03","74.54","78.67","71.75","129.94K","8.09%"
"Sep 12, 2011","72.19","72.70","73.65","71.75","37.80K","-1.90%"
"Sep 11, 2011","73.59","76.19","76.76","73.02","57.01K","-2.68%"
"Sep 08, 2011","75.62","75.87","76.13","75.30","24.57K","-0.33%"
"Sep 07, 2011","75.87","75.56","76.76","74.54","27.09K","0.33%"
"Sep 06, 2011","75.62","76.44","76.51","75.56","59.22K","-2.21%"
"Sep 05, 2011","77.33","76.51","77.59","76.38","22.21K","-0.41%"
"Sep 04, 2011","77.65","78.10","78.48","77.52","21.26K","-0.58%"
"Aug 25, 2011","78.10","78.10","78.54","77.14","53.71K","2.17%"
"Aug 24, 2011","76.44","77.78","77.78","74.48","38.27K","-1.96%"
"Aug 23, 2011","77.97","76.19","78.67","76.19","30.87K","0.33%"
"Aug 21, 2011","77.71","80.00","80.00","77.46","44.41K","-1.46%"
"Aug 18, 2011","78.86","79.37","79.37","78.10","31.03K","2.06%"
"Aug 17, 2011","77.27","78.41","78.41","76.89","33.86K","-1.85%"
"Aug 16, 2011","78.73","78.98","79.94","78.54","40.32K","-0.81%"
"Aug 14, 2011","79.37","79.37","80.63","78.92","31.18K","-0.24%"
"Aug 11, 2011","79.56","78.92","81.27","78.92","41.42K","1.13%"
"Aug 10, 2011","78.67","78.92","79.81","78.22","41.89K","-1.19%"
"Aug 09, 2011","79.62","80.89","80.95","79.37","50.24K","-1.57%"
"Aug 08, 2011","80.89","79.30","81.40","79.30","40.95K","2.25%"
"Aug 07, 2011","79.11","77.46","81.90","77.46","71.19K","-2.13%"
"Aug 04, 2011","80.83","82.41","85.08","80.57","55.28K","-2.81%"
"Aug 03, 2011","83.17","82.54","84.38","80.00","68.20K","4.21%"
"Aug 02, 2011","79.81","83.75","83.75","79.68","118.91K","-3.82%"
"Aug 01, 2011","82.98","85.65","85.65","82.54","195.77K","-1.73%"
"Jul 31, 2011","84.44","86.35","86.35","82.60","123.79K","-1.56%"
"Jul 28, 2011","85.78","86.35","88.00","85.14","212.47K","-1.03%"
"Jul 27, 2011","86.67","87.75","88.89","85.40","281.14K","-1.23%"
"Jul 26, 2011","87.75","90.79","90.79","87.49","209.16K","-2.61%"
"Jul 25, 2011","90.10","88.32","91.05","88.25","225.70K","2.02%"
"Jul 24, 2011","88.32","90.29","91.30","87.30","300.35K","-1.69%"
"Jul 21, 2011","89.84","93.90","93.90","89.52","536.76K","-2.01%"
"Jul 20, 2011","91.68","95.24","95.24","90.73","436.59K","-2.77%"
"Jul 19, 2011","94.29","95.24","95.24","91.94","467.46K","0.14%"
"Jul 17, 2011","94.16","99.68","99.68","91.62","933.50K","-5.24%"
"Jul 14, 2011","99.37","97.14","100.32","94.67","474.70K","1.96%"
"Jul 13, 2011","97.46","99.68","100.44","96.57","557.71K","-0.26%"
"Jul 12, 2011","97.71","97.14","99.49","94.48","536.76K","3.84%"
"Jul 11, 2011","94.10","89.84","97.65","89.84","415.48K","4.81%"
"Jul 10, 2011","89.78","90.73","90.92","89.40","305.86K","0.36%"
"Jul 07, 2011","89.46","91.43","92.06","89.02","317.99K","-1.75%"
"Jul 06, 2011","91.05","89.27","91.37","89.27","179.55K","0.77%"
"Jul 05, 2011","90.35","90.16","91.43","88.89","270.43K","-1.12%"
"Jul 04, 2011","91.37","92.57","93.97","89.02","521.48K","0.00%"
"Jul 03, 2011","91.37","85.40","92.70","85.40","469.82K","8.04%"
"Jun 30, 2011","84.57","84.51","85.33","82.86","98.12K","-0.15%"
"Jun 29, 2011","84.70","84.76","86.98","84.44","175.45K","1.45%"
"Jun 28, 2011","83.49","84.44","84.95","82.79","90.09K","1.15%"
"Jun 27, 2011","82.54","82.73","84.32","81.40","86.31K","-0.61%"
"Jun 26, 2011","83.05","85.97","86.03","82.73","90.88K","-2.75%"
"Jun 23, 2011","85.40","84.51","86.03","84.51","248.53K","0.15%"
"Jun 22, 2011","85.27","84.44","86.10","83.56","171.99K","3.07%"
"Jun 21, 2011","82.73","82.79","83.49","81.65","143.95K","2.35%"
"Jun 20, 2011","80.83","80.00","82.48","78.73","77.33K","1.84%"
"Jun 19, 2011","79.37","80.76","80.83","79.37","117.97K","-2.11%"
"Jun 16, 2011","81.08","81.90","82.54","80.83","74.65K","0.56%"
"Jun 15, 2011","80.63","80.95","81.59","79.81","115.60K","0.00%"
"Jun 14, 2011","80.63","85.33","85.33","80.06","101.59K","-4.23%"
"Jun 13, 2011","84.19","78.73","84.83","78.73","204.75K","6.42%"
"Jun 12, 2011","79.11","81.40","83.75","78.22","191.05K","-6.67%"
"Jun 09, 2011","84.76","83.49","85.21","83.49","267.91K","0.38%"
"Jun 08, 2011","84.44","84.95","86.03","83.81","163.48K","1.05%"
"Jun 07, 2011","83.56","80.19","85.08","80.19","280.82K","4.53%"
"Jun 06, 2011","79.94","80.63","81.40","79.37","204.28K","-0.55%"
"Jun 05, 2011","80.38","82.22","82.22","80.19","160.18K","-0.07%"
"Jun 02, 2011","80.44","80.13","81.84","80.13","175.77K","0.47%"
"Jun 01, 2011","80.06","80.00","82.86","80.00","224.59K","-2.33%"
"May 31, 2011","81.97","81.90","84.06","81.14","238.93K","1.10%"
"May 30, 2011","81.08","80.32","81.84","78.10","211.99K","2.15%"
"May 29, 2011","79.37","77.46","80.00","76.95","141.59K","5.22%"
"May 26, 2011","75.43","73.02","76.19","72.19","66.31K","5.32%"
"May 25, 2011","71.62","76.19","76.51","70.79","191.68K","-6.31%"
"May 24, 2011","76.44","78.10","80.38","75.68","177.34K","1.08%"
"May 23, 2011","75.62","78.73","80.63","75.43","176.87K","-2.21%"
"May 22, 2011","77.33","82.10","82.10","76.89","220.66K","-5.81%"
"May 19, 2011","82.10","82.60","83.75","81.33","180.97K","-1.37%"
"May 18, 2011","83.24","83.24","84.76","82.54","253.57K","-0.16%"
"May 16, 2011","83.37","86.35","87.56","80.63","598.81K","-1.42%"
"May 15, 2011","84.57","85.08","88.51","83.62","351.07K","-0.22%"
"May 12, 2011","84.76","79.68","85.59","79.68","298.78K","4.95%"
"May 11, 2011","80.76","79.37","81.90","77.02","159.55K","2.50%"
"May 10, 2011","78.79","84.95","85.02","78.10","167.74K","-6.20%"
"May 09, 2011","84.00","83.11","84.95","76.83","195.14K","3.28%"
"May 08, 2011","81.33","84.51","86.60","80.00","234.67K","-4.90%"
"May 05, 2011","85.52","85.71","89.46","85.08","690.64K","2.67%"
"May 03, 2011","83.30","84.19","85.59","81.40","327.44K","-2.24%"
"May 02, 2011","85.21","93.08","93.08","83.68","335.79K","-6.34%"
"Apr 28, 2011","90.98","97.78","97.78","89.71","478.80K","-3.96%"
"Apr 27, 2011","94.73","90.79","95.24","88.25","528.73K","6.41%"
"Apr 26, 2011","89.02","91.43","91.43","85.40","428.08K","0.29%"
"Apr 25, 2011","88.76","90.22","91.43","87.62","791.28K","-4.45%"
"Apr 24, 2011","92.89","104.76","104.76","92.06","378.31K","-4.56%"
"Apr 21, 2011","97.33","92.06","97.33","92.06","797.11K","9.96%"
"Apr 20, 2011","88.51","73.65","90.79","73.65","2.05M","24.02%"
"Apr 19, 2011","71.37","75.56","75.56","71.11","57.49K","-2.59%"
"Apr 18, 2011","73.27","75.87","76.06","73.08","33.23K","-1.12%"
"Apr 17, 2011","74.10","77.14","77.14","73.02","79.22K","1.13%"
"Apr 13, 2011","73.27","76.51","76.76","73.08","77.96K","-3.43%"
"Apr 12, 2011","75.87","70.67","76.63","70.67","66.31K","5.65%"
"Apr 11, 2011","71.81","73.65","75.43","71.24","90.40K","-4.56%"
"Apr 10, 2011","75.24","76.83","79.24","74.98","104.26K","-3.74%"
"Apr 07, 2011","78.16","74.92","79.05","74.92","115.92K","2.16%"
"Apr 06, 2011","76.51","76.83","78.73","74.92","119.38K","-3.21%"
"Apr 05, 2011","79.05","78.73","82.16","78.73","189.47K","-0.95%"
"Apr 04, 2011","79.81","75.56","81.21","74.98","286.81K","7.81%"
"Apr 03, 2011","74.03","72.95","76.19","71.37","165.06K","4.58%"
"Mar 31, 2011","70.79","70.79","72.89","69.21","50.24K","0.98%"
"Mar 30, 2011","70.10","71.05","71.05","69.21","28.66K","-0.62%"
"Mar 29, 2011","70.54","75.37","75.37","69.84","89.30K","-3.65%"
"Mar 28, 2011","73.21","68.76","74.29","68.76","101.90K","6.18%"
"Mar 27, 2011","68.95","68.00","71.11","67.37","38.43K","-2.86%"
"Mar 24, 2011","70.98","69.90","72.25","68.25","59.53K","-0.71%"
"Mar 23, 2011","71.49","75.56","75.56","70.48","75.28K","-1.41%"
"Mar 22, 2011","72.51","71.11","77.40","70.60","167.74K","-2.89%"
"Mar 21, 2011","74.67","76.19","85.52","71.17","196.87K","-4.00%"
"Mar 20, 2011","77.78","71.11","82.03","71.11","395.48K","4.26%"
"Mar 16, 2011","74.60","70.48","74.86","66.73","210.58K","9.61%"
"Mar 15, 2011","68.06","69.52","72.19","67.37","42.05K","-3.17%"
"Mar 14, 2011","70.29","70.48","71.05","66.35","48.51K","5.33%"
"Mar 13, 2011","66.73","81.21","81.21","66.67","107.41K","-9.86%"
"Mar 10, 2011","74.03","69.84","78.48","69.84","238.14K","3.73%"
"Mar 09, 2011","71.37","66.03","71.62","63.49","151.20K","9.56%"
"Mar 08, 2011","65.14","57.21","65.27","57.21","141.59K","9.72%"
"Mar 07, 2011","59.37","55.81","60.25","54.48","131.04K","8.36%"
"Mar 06, 2011","54.79","51.43","55.24","51.43","49.14K","3.71%"
"Mar 03, 2011","52.83","50.79","53.27","48.25","69.46K","4.14%"
"Mar 02, 2011","50.73","54.35","55.11","50.48","38.43K","-8.89%"
"Mar 01, 2011","55.68","55.62","55.75","52.19","41.58K","9.76%"
"Feb 28, 2011","50.73","52.06","52.25","50.67","27.56K","-6.23%"
"Feb 27, 2011","54.10","57.40","57.40","53.97","51.97K","-5.12%"
"Feb 24, 2011","57.02","57.59","57.97","56.13","39.85K","-3.75%"
"Feb 23, 2011","59.24","56.32","62.86","56.25","64.42K","3.44%"
"Feb 22, 2011","57.27","58.41","61.59","56.13","65.05K","-4.34%"
"Feb 20, 2011","59.87","58.73","59.87","57.14","22.99K","9.89%"
"Feb 15, 2011","54.48","50.79","55.87","47.68","77.96K","3.75%"
"Feb 14, 2011","52.51","57.27","57.27","52.25","41.11K","-9.51%"
"Feb 13, 2011","58.03","63.49","63.49","57.59","38.27K","-8.79%"
"Feb 10, 2011","63.62","65.90","65.97","63.37","19.53K","-0.80%"
"Feb 09, 2011","64.13","70.48","70.48","62.92","51.34K","-4.71%"
"Feb 08, 2011","67.30","67.49","68.51","60.44","76.39K","2.42%"
"Feb 07, 2011","65.71","68.89","71.11","64.83","37.17K","-5.32%"
"Feb 06, 2011","69.40","69.84","74.86","68.95","51.97K","-7.60%"
"Feb 03, 2011","75.11","79.37","79.37","74.67","41.74K","-3.20%"
"Feb 02, 2011","77.59","78.41","79.81","76.83","50.08K","-0.97%"
"Feb 01, 2011","78.35","79.43","80.63","78.10","31.97K","-3.07%"
"Jan 31, 2011","80.83","81.97","83.75","80.32","92.29K","0.09%"
"Jan 30, 2011","80.76","79.37","82.54","77.90","101.59K","0.07%"
"Jan 27, 2011","80.70","80.70","82.54","78.73","23.78K","-3.12%"
"Jan 26, 2011","83.30","82.22","83.75","81.27","30.55K","5.72%"
"Jan 25, 2011","78.79","78.10","78.79","76.19","27.09K","9.92%"
"Jan 20, 2011","71.68","73.33","73.33","70.48","0.94K","-5.13%"
"Jan 19, 2011","75.56","75.75","77.46","74.92","30.08K","-4.49%"
"Jan 18, 2011","79.11","80.00","81.27","78.48","17.80K","-2.88%"
"Jan 17, 2011","81.46","85.08","85.08","79.68","22.84K","-2.58%"
"Jan 16, 2011","83.62","78.73","85.71","77.14","109.93K","2.97%"
"Jan 13, 2011","81.21","78.10","83.17","78.10","24.10K","-2.88%"
"Jan 12, 2011","83.62","85.71","85.71","77.59","20.95K","-1.79%"
"Jan 11, 2011","85.14","77.46","85.14","77.46","57.33K","19.95%"
"Jan 10, 2011","70.98","76.19","76.19","70.48","15.75K","-11.69%"
"Jan 09, 2011","80.38","85.71","85.71","76.83","43.15K","-6.09%"
"Jan 06, 2011","85.59","85.08","87.62","85.08","40.32K","0.38%"
"Jan 05, 2011","85.27","86.67","86.73","85.08","35.12K","-1.75%"
"Jan 04, 2011","86.79","88.19","88.57","86.79","34.02K","-2.08%"
"Jan 03, 2011","88.63","88.44","89.46","88.44","39.69K","-0.36%"
"Jan 02, 2011","88.95","92.70","92.70","88.63","50.08K","0.21%"
"Dec 30, 2010","88.76","88.70","89.52","88.06","133.72K","0.28%"
"Dec 29, 2010","88.51","90.48","90.73","88.25","74.65K","-0.43%"
"Dec 28, 2010","88.89","86.35","90.48","86.35","100.17K","2.94%"
"Dec 27, 2010","86.35","84.44","86.67","84.19","28.19K","0.00%"
"Dec 26, 2010","86.35","85.84","86.98","83.81","22.99K","0.00%"
"Dec 23, 2010","86.35","86.67","87.17","85.46","48.51K","-0.66%"
"Dec 22, 2010","86.92","86.29","89.21","86.29","55.75K","-0.87%"
"Dec 21, 2010","87.68","88.89","88.89","86.35","61.58K","2.14%"
"Dec 20, 2010","85.84","92.06","92.06","82.67","42.05K","2.19%"
"Dec 19, 2010","84.00","86.35","89.46","82.54","90.40K","-3.99%"
"Dec 15, 2010","87.49","90.79","90.79","87.05","39.85K","-1.85%"
"Dec 14, 2010","89.14","88.89","91.11","88.89","40.63K","0.00%"
"Dec 13, 2010","89.14","88.89","91.05","88.32","70.72K","-0.08%"
"Dec 12, 2010","89.21","91.11","93.21","88.25","76.70K","-2.29%"
"Dec 09, 2010","91.30","92.70","95.24","90.16","60.16K","1.05%"
"Dec 08, 2010","90.35","90.16","92.63","89.52","88.20K","-1.12%"
"Dec 07, 2010","91.37","94.54","94.60","90.79","103.48K","-1.70%"
"Dec 06, 2010","92.95","90.22","98.41","90.16","59.22K","-0.34%"
"Dec 05, 2010","93.27","96.06","96.06","92.76","128.36K","-1.08%"
"Dec 02, 2010","94.29","96.51","96.51","94.03","73.08K","-1.33%"
"Dec 01, 2010","95.56","96.44","96.44","94.60","73.08K","0.27%"
"Nov 30, 2010","95.30","95.87","97.65","94.79","36.54K","0.40%"
"Nov 29, 2010","94.92","95.87","96.51","94.10","72.76K","-1.45%"
"Nov 28, 2010","96.32","96.19","98.92","95.94","81.43K","-2.25%"
"Nov 25, 2010","98.54","100.06","100.06","97.90","143.80K","-1.21%"
"Nov 24, 2010","99.75","101.59","102.22","98.98","135.45K","-0.69%"
"Nov 23, 2010","100.44","97.46","106.67","97.46","243.49K","3.32%"
"Nov 22, 2010","97.21","95.87","98.10","94.60","153.88K","2.62%"
"Nov 21, 2010","94.73","94.03","95.24","93.97","138.76K","-0.06%"
"Nov 15, 2010","94.79","95.87","95.87","93.97","100.64K","-0.40%"
"Nov 14, 2010","95.17","93.52","96.44","93.52","62.05K","0.67%"
"Nov 11, 2010","94.54","95.24","95.87","93.21","62.53K","-0.06%"
"Nov 10, 2010","94.60","97.71","97.71","93.08","124.27K","0.61%"
"Nov 09, 2010","94.03","94.03","95.17","93.33","98.44K","-0.74%"
"Nov 08, 2010","94.73","95.62","96.51","93.33","132.30K","-1.38%"
"Nov 07, 2010","96.06","95.94","97.14","95.87","179.86K","-0.53%"
"Nov 04, 2010","96.57","96.00","98.10","95.94","107.26K","-0.20%"
"Nov 03, 2010","96.76","96.63","98.29","96.51","144.11K","-0.20%"
"Nov 02, 2010","96.95","97.14","100.32","96.83","140.17K","-0.72%"
"Nov 01, 2010","97.65","96.63","99.24","96.63","198.92K","1.25%"
"Oct 31, 2010","96.44","98.41","101.59","95.94","297.04K","-4.16%"
"Oct 28, 2010","100.63","105.40","105.40","95.87","514.55K","-7.04%"
"Oct 27, 2010","108.25","111.11","111.75","106.98","229.63K","0.76%"
"Oct 26, 2010","107.43","101.02","111.43","101.02","366.19K","5.10%"
"Oct 25, 2010","102.22","102.22","102.86","101.97","97.33K","0.25%"
"Oct 24, 2010","101.97","101.59","103.37","101.33","209.32K","0.13%"
"Oct 21, 2010","101.84","101.90","102.86","101.59","120.64K","-0.44%"
"Oct 20, 2010","102.29","101.71","102.54","101.27","94.18K","0.07%"
"Oct 19, 2010","102.22","100.63","103.05","100.63","81.11K","-0.55%"
"Oct 18, 2010","102.79","102.41","103.49","102.22","74.81K","-0.31%"
"Oct 14, 2010","103.11","103.62","104.13","102.92","138.60K","-0.62%"
"Oct 13, 2010","103.75","103.49","104.76","103.49","115.13K","-0.18%"
"Oct 12, 2010","103.94","103.94","104.76","103.62","135.61K","0.07%"
"Oct 11, 2010","103.87","104.76","105.65","103.43","138.60K","-0.12%"
"Oct 10, 2010","104.00","105.46","106.67","103.62","157.50K","-1.62%"
"Oct 07, 2010","105.71","105.71","107.30","105.40","142.06K","0.00%"
"Oct 06, 2010","105.71","106.67","106.67","105.21","183.17K","-0.78%"
"Oct 05, 2010","106.54","106.79","107.87","105.71","107.57K","-0.23%"
"Oct 04, 2010","106.79","107.30","108.19","105.46","149.78K","0.06%"
"Oct 03, 2010","106.73","106.35","107.94","105.21","156.08K","0.54%"
"Sep 30, 2010","106.16","107.87","107.94","105.84","135.76K","0.00%"
"Sep 29, 2010","106.16","106.48","107.81","105.90","211.21K","-0.66%"
"Sep 28, 2010","106.86","107.87","109.21","106.48","217.98K","0.36%"
"Sep 27, 2010","106.48","106.16","108.25","106.10","180.97K","-0.06%"
"Sep 26, 2010","106.54","106.73","107.87","106.16","118.44K","-0.06%"
"Sep 23, 2010","106.60","107.94","108.83","106.35","187.42K","-0.95%"
"Sep 22, 2010","107.62","107.62","108.38","107.30","129.46K","-0.06%"
"Sep 21, 2010","107.68","109.21","109.52","107.30","144.43K","-0.59%"
"Sep 20, 2010","108.32","109.52","110.16","107.94","131.35K","-1.38%"
"Sep 19, 2010","109.84","106.41","110.22","106.41","189.00K","2.49%"
"Sep 16, 2010","107.17","107.62","107.94","106.79","92.29K","-0.24%"
"Sep 15, 2010","107.43","107.62","109.08","107.30","93.55K","-0.23%"
"Sep 14, 2010","107.68","109.71","109.71","107.30","95.13K","0.23%"
"Sep 13, 2010","107.43","107.37","107.81","105.46","113.87K","-0.58%"
"Sep 08, 2010","108.06","109.40","110.48","107.94","157.81K","-1.16%"
"Sep 06, 2010","109.33","109.84","109.84","109.21","203.65K","-0.52%"
"Sep 05, 2010","109.90","110.48","110.48","109.59","228.53K","-0.18%"
"Sep 02, 2010","110.10","109.21","111.75","109.21","191.68K","0.47%"
"Aug 31, 2010","109.59","109.27","110.41","108.32","148.05K","0.00%"
"Aug 30, 2010","109.59","111.11","111.75","109.27","227.74K","-1.48%"
"Aug 29, 2010","111.24","111.75","113.33","109.21","113.71K","-1.57%"
"Aug 26, 2010","113.02","114.16","114.60","111.81","199.24K","0.28%"
"Aug 25, 2010","112.70","114.29","116.19","110.54","385.56K","-3.11%"
"Aug 24, 2010","116.32","111.11","117.46","110.22","857.74K","5.65%"
"Aug 23, 2010","110.10","109.84","110.67","108.57","260.50K","0.36%"
"Aug 22, 2010","109.71","107.94","111.11","107.43","317.05K","2.43%"
"Aug 19, 2010","107.11","106.35","108.19","106.22","234.52K","0.71%"
"Aug 18, 2010","106.35","107.87","107.94","104.76","281.61K","0.00%"
